Area,BHK,Bathroom,Furnishing,Region,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft
972,2,2,Semi-Furnished,Safdarjung,Safdarjung Enclave,1,17000000,Ready_to_move,Resale,Apartment,14818
1800,3,3,Semi-Furnished,Safdarjung,Safdarjung Enclave,,37500000,Ready_to_move,New_Property,Builder_Floor,
1100,3,3,Unfurnished,Safdarjung,"Safdarjung Enclave carpet area 1100 sqft status Ready to Move floor Ground out of 4 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 3 balcony 3 ownership Freehold if you are searching for your dream house, congratulation. you're not so far from your destiny. we got unbeatable ground floor in b-block safdarjung enclave for sale. it is in 150 yds. It has 3 large king sized bedroom attached bathroom with Jacuzzi and roof top shower with all other fittings. it has modular kitchen with all needed facility. it has 3 big balcony with amazing out side view. it has 1 servant quarter also. it has 1 reserved car parking with gated society. It has 24*7 water supply with full power backup. for more information contact us at once because it can be your dream house. read more Contact Agent View Phone No. Share Feedback Crisil Silver Agent Sagar Home Developers Pvt. Ltd. 1000+ Buyers Served",1,25000000,Ready_to_move,Resale,Builder_Floor,14818
1450,3,3,Semi-Furnished,Safdarjung,"Safdarjung Enclave carpet area 1450 sqft status Ready to Move floor 3 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 3 balcony 2 ownership Freehold Park facing builder floor apartment available for sale in safderjung enclave, 3 bedroom with attached bathroom, drawing dinning, modular kitchen. the property is on the top floor of a four storey building with terrace right, servant quarter, 1 car parking in stilt. read more Contact Agent View Phone No. Share Feedback Agent Delhi Homes Realty 1000+ Buyers Served",1,37500000,Ready_to_move,Resale,Builder_Floor,14818
2610,4,4,Semi-Furnished,Safdarjung,Safdarjung Enclave carpet area 290 sqyrd status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing West overlooking Main Road car parking 2 Open bathroom 4 balcony 3 ownership Freehold Opposite Deer Park.The property comes with independent Terrace. The area is centrally located and close to ring road which allows easy acess to all other areas.Renowned Delhi Lawn Tennis Association is within 10 minutes walking distance.Green park market is walkable distance. read more Contact Owner View Phone No. Share Feedback Owner Hemant pajankar,2,42500000,Ready_to_move,Resale,Builder_Floor,14818
3250,4,4,Semi-Furnished,Safdarjung,"Safdarjung Enclave carpet area 3250 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Garden/Park, Main Road car parking 1 Covered bathroom 4 balcony 3 ownership Freehold Near Buy Green park Metro station. The location of the property is Awesome and Peaceful. The construction is very Highend and Very tasteful Done-up. The Same property is location on the FF. 4 Side corner read more Contact Agent Enquire Now Share Feedback Crisil Silver Agent Findahouse Real Estate Consultants LLP 2000+ Buyers Served",1,55000000,Ready_to_move,Resale,Builder_Floor,14818
2200,4,4,Semi-Furnished,Safdarjung,"Safdarjung Enclave super area 2200 sqft status Ready to Move floor 2 out of 4 floors transaction New Property furnishing Semi-Furnished facing South overlooking Main Road car parking 3 Covered, 2 Open bathroom 4 balcony 3 ownership Freehold Newly Constructed Property Wide Road 450 Yards 2nd floor brand new 4 bhk attached bathrooms with full lighted and ventilated house.Most Valuable DealSEE TO BELIEVE read more Contact Agent View Phone No. Share Feedback Crisil Bronze Agent Panchsheel Homes 500+ Buyers Served",3,52500000,Ready_to_move,New_Property,Builder_Floor,23863
1350,3,2,Unfurnished,Saket,"Anupam Enclave, Saket",1,19000000,Ready_to_move,Resale,Builder_Floor,14074
630,2,2,Semi-Furnished,Saket,"Apna Apartments, Savitri Nagar Village, Sheikh Sarai",1,4600000,Ready_to_move,Resale,Builder_Floor,65714
3000,4,5,Semi-Furnished,Saket,"Geetanjali Enclave, Malviya Nagar",4,74500000,Ready_to_move,New_Property,Builder_Floor,
3600,4,4,Semi-Furnished,Saket,"Geetanjali Enclave, Malviya Nagar",3,60000000,Ready_to_move,New_Property,Builder_Floor,
2200,4,5,Semi-Furnished,Saket,"Geetanjali Enclave, Malviya Nagar",2,65000000,Ready_to_move,New_Property,Builder_Floor,7200
2750,4,5,Unfurnished,Saket,"Geetanjali Enclave, Malviya Nagar",2,75000000,Almost_ready,New_Property,Builder_Floor,
2250,4,4,Semi-Furnished,Saket,"Geetanjali Enclave, Malviya Nagar",2,57500000,Ready_to_move,New_Property,Builder_Floor,7200
2050,4,4,Semi-Furnished,Saket,"Geetanjali Enclave, Malviya Nagar",2,62500000,Ready_to_move,New_Property,Builder_Floor,
2500,4,5,Unfurnished,Saket,"Geetanjali Enclave, Malviya Nagar",1,62500000,Ready_to_move,New_Property,Builder_Floor,7200
2316,3,4,Furnished,Saket,"Geetanjali Enclave, Malviya Nagar",1,100000000,Ready_to_move,Resale,Builder_Floor,14888
650,3,2,Unfurnished,Saket,"Khirki extension, Malviya Nagar",3,4200000,Ready_to_move,Resale,Builder_Floor,14888
900,3,2,Semi-Furnished,Saket,"Khirki extension, Malviya Nagar",1,6200000,Ready_to_move,Resale,Apartment,14888
1500,2,2,Semi-Furnished,Saket,Malviya Nagar,3,13000000,Ready_to_move,New_Property,Builder_Floor,14888
2000,4,4,Semi-Furnished,Saket,Malviya Nagar,2,36000000,Ready_to_move,New_Property,Builder_Floor,14888
1125,2,2,Unfurnished,Saket,Malviya Nagar,2,8100000,Ready_to_move,Resale,Builder_Floor,7200
1290,3,2,Semi-Furnished,Saket,Malviya Nagar,2,20000000,Ready_to_move,Resale,Builder_Floor,7200
850,2,2,Unfurnished,Saket,Malviya Nagar,2,8500000,Ready_to_move,Resale,Builder_Floor,14888
750,2,2,Unfurnished,Saket,Malviya Nagar,2,11500000,Almost_ready,New_Property,Builder_Floor,14888
550,2,2,Semi-Furnished,Saket,Malviya Nagar,2,10700000,Ready_to_move,Resale,Builder_Floor,14888
500,1,1,Unfurnished,Saket,Malviya Nagar,2,2300000,Ready_to_move,Resale,Apartment,14888
1300,3,3,Semi-Furnished,Saket,Malviya Nagar,1,10000000,Ready_to_move,Resale,Builder_Floor,7200
800,2,2,Semi-Furnished,Saket,Malviya Nagar,1,12000000,Ready_to_move,New_Property,Builder_Floor,14888
700,2,2,Semi-Furnished,Saket,Malviya Nagar,1,9000000,Ready_to_move,Resale,Apartment,14888
100,3,2,Semi-Furnished,Saket,Malviya Nagar,1,17000000,Ready_to_move,Resale,Builder_Floor,14888
750,2,2,Unfurnished,Saket,Malviya Nagar,,13000000,Almost_ready,New_Property,Builder_Floor,
900,2,3,Semi-Furnished,Saket,"Malviya Nagar carpet area 100 sqyrd status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing North overlooking Garden/Park, Main Road car parking 2 Open bathroom 3 balcony 2 ownership Freehold It's a Corner three story building, located in South Delhi. Amenities like Market, Schools, Hospitals, Parks, Gyms, Study Centers, Temple are all around. Very Close to Malviya Nagar Metro and Haus Khas Metro Station. Centerlize place to live. Whether you go to Gurgaon or Noida Or to other parts of the city, commuting from here is very easy. read more Contact Owner View Phone No. Share Feedback Owner Rohit",2,12500000,Ready_to_move,Resale,Builder_Floor,14888
3000,4,5,Semi-Furnished,Saket,"Metrotech Builder Floors, Saket",3,75000000,Ready_to_move,New_Property,Builder_Floor,28846
1250,3,3,Unfurnished,Saket,"Panchsheel Vihar, Sheikh Sarai",1,5800000,Ready_to_move,New_Property,Builder_Floor,10556
1100,3,2,Semi-Furnished,Saket,"Panchsheel Vihar, Sheikh Sarai",1,6000000,Ready_to_move,New_Property,Builder_Floor,10556
650,2,2,Unfurnished,Saket,"Panchsheel Vihar, Sheikh Sarai",1,3800000,Ready_to_move,Resale,Apartment,15882
450,1,1,Unfurnished,Saket,"Panchsheel Vihar, Sheikh Sarai",1,2200000,Ready_to_move,New_Property,Apartment,10556
1800,4,3,Furnished,Saket,"Panchsheel Vihar, Sheikh Sarai",2,5500000,Ready_to_move,New_Property,Builder_Floor,65714
990,3,3,Furnished,Saket,"Press Enclave Society, Saket",1,28000000,Ready_to_move,Resale,Apartment,6944
900,3,2,Semi-Furnished,Saket,"Press Enclave Society, Saket",1,24000000,Ready_to_move,Resale,Apartment,28846
1800,4,4,Semi-Furnished,Saket,"Project Paryavaran Complex, Saket",1,12500000,Ready_to_move,Resale,Builder_Floor,6944
1700,3,3,Semi-Furnished,Saket,"RWA Flats, Saket",2,29000000,Ready_to_move,New_Property,Builder_Floor,18000
1500,3,2,Semi-Furnished,Saket,"RWA Flats, Saket",2,21500000,Ready_to_move,Resale,Apartment,28846
1450,3,3,Semi-Furnished,Saket,"RWA Flats, Saket",1,34000000,Almost_ready,New_Property,Builder_Floor,28846
3000,4,5,Semi-Furnished,Saket,Saket,4,75000000,Ready_to_move,New_Property,Builder_Floor,28846
2600,4,4,Semi-Furnished,Saket,Saket,3,75000000,Ready_to_move,New_Property,Builder_Floor,28846
1300,3,3,Semi-Furnished,Saket,Saket,3,22500000,Ready_to_move,Resale,Builder_Floor,6944
24300,4,5,Semi-Furnished,Saket,Saket,2,51000000,Ready_to_move,Resale,Builder_Floor,12500
2100,3,4,Semi-Furnished,Saket,Saket,2,25000000,Ready_to_move,Resale,Builder_Floor,14705
2250,4,4,Semi-Furnished,Saket,Saket,2,33700000,Ready_to_move,Resale,Builder_Floor,14705
2050,4,4,Semi-Furnished,Saket,Saket,2,52100000,Ready_to_move,New_Property,Apartment,17647
2700,4,4,Semi-Furnished,Saket,Saket,2,43500000,Ready_to_move,New_Property,Builder_Floor,18000
2025,4,3,Furnished,Saket,Saket,2,30500000,Ready_to_move,Resale,Builder_Floor,6944
1500,3,3,Semi-Furnished,Saket,Saket,2,30000000,Ready_to_move,Resale,Builder_Floor,12500
1700,3,3,Semi-Furnished,Saket,Saket,2,30000000,Ready_to_move,Resale,Builder_Floor,17647
1700,4,3,Semi-Furnished,Saket,Saket,2,29500000,Ready_to_move,Resale,Builder_Floor,21071
2475,4,4,Semi-Furnished,Saket,Saket,1,31000000,Ready_to_move,Resale,Builder_Floor,12500
2050,4,4,Semi-Furnished,Saket,Saket,1,47500000,Ready_to_move,New_Property,Builder_Floor,28846
1674,3,3,Unfurnished,Saket,Saket,1,45000000,Ready_to_move,Resale,Builder_Floor,6944
2000,4,3,Semi-Furnished,Saket,Saket,1,25000000,Ready_to_move,Resale,Apartment,12500
2100,4,3,Furnished,Saket,Saket,1,25500000,Ready_to_move,Resale,Apartment,14074
1500,3,3,Semi-Furnished,Saket,Saket,1,27000000,Ready_to_move,Resale,Builder_Floor,18000
1800,3,3,Unfurnished,Saket,Saket,1,32500000,Ready_to_move,New_Property,Builder_Floor,18055
1500,3,2,Semi-Furnished,Saket,Saket,1,20500000,Ready_to_move,Resale,Apartment,18055
1500,3,2,Semi-Furnished,Saket,Saket,1,28500000,Ready_to_move,New_Property,Builder_Floor,28846
1800,3,3,Semi-Furnished,Saket,"Saket Court Residential Complex, Saket",2,23000000,Ready_to_move,Resale,Apartment,28846
1700,3,3,Unfurnished,Saket,"Savitri Nagar Village, Sheikh Sarai",2,8000000,Ready_to_move,Resale,Builder_Floor,
600,3,2,Semi-Furnished,Saket,"Savitri Nagar Village, Sheikh Sarai",1,8000000,Ready_to_move,Resale,Builder_Floor,10556
855,3,2,Semi-Furnished,Saket,"Savitri Nagar Village, Sheikh Sarai",1,6500000,Ready_to_move,Resale,Builder_Floor,10556
585,2,2,Semi-Furnished,Saket,"Savitri Nagar Village, Sheikh Sarai",1,4000000,Ready_to_move,Resale,Builder_Floor,
1250,2,4,Semi-Furnished,Saket,Sheikh Sarai,1,19000000,Ready_to_move,Resale,Builder_Floor,
1800,3,4,Semi-Furnished,Saket,Sheikh Sarai Phase 1,2,19000000,Ready_to_move,Resale,Apartment,10556
1350,3,3,Unfurnished,Saket,Sheikh Sarai Phase 1,2,20000000,Ready_to_move,Resale,Apartment,12307
1600,3,3,Semi-Furnished,Saket,Sheikh Sarai Phase 1,2,21000000,Ready_to_move,Resale,Apartment,13125
1500,3,3,Semi-Furnished,Saket,Sheikh Sarai Phase 1,2,22500000,Ready_to_move,Resale,Builder_Floor,65714
1600,3,3,Semi-Furnished,Saket,Sheikh Sarai Phase 1,2,21000000,Ready_to_move,New_Property,Builder_Floor,
1300,2,2,Semi-Furnished,Saket,Sheikh Sarai Phase 1,2,15500000,Ready_to_move,Resale,Apartment,11923
1100,2,2,Semi-Furnished,Saket,Sheikh Sarai Phase 1,2,13500000,Ready_to_move,Resale,Apartment,12272
1300,2,2,Semi-Furnished,Saket,Sheikh Sarai Phase 1,2,16000000,Ready_to_move,Resale,Apartment,12307
900,2,2,Unfurnished,Saket,Sheikh Sarai Phase 1,2,5500000,Ready_to_move,New_Property,Builder_Floor,12307
1400,3,2,Semi-Furnished,Saket,Sheikh Sarai Phase 1,2,19000000,Ready_to_move,Resale,Apartment,13571
1250,2,1,Semi-Furnished,Saket,Sheikh Sarai Phase 1,2,17500000,Ready_to_move,Resale,Apartment,65714
1600,3,4,Unfurnished,Saket,Sheikh Sarai Phase 1,1,18800000,Ready_to_move,Resale,Apartment,10556
1650,3,3,Semi-Furnished,Saket,Sheikh Sarai Phase 1,1,22500000,Ready_to_move,Resale,Builder_Floor,15882
1600,3,3,Semi-Furnished,Saket,Sheikh Sarai Phase 1,1,22500000,Ready_to_move,Resale,Builder_Floor,
1291.668,3,2,Unfurnished,Saket,Sheikh Sarai Phase 1,1,23500000,Ready_to_move,Resale,Apartment,10556
1100,2,2,Semi-Furnished,Saket,Sheikh Sarai Phase 1,1,12500000,Ready_to_move,Resale,Apartment,11363
850,2,2,Semi-Furnished,Saket,Sheikh Sarai Phase 1,1,13500000,Ready_to_move,Resale,Apartment,15882
600,1,1,Unfurnished,Saket,Sheikh Sarai Phase 2,2,7000000,Ready_to_move,New_Property,Apartment,10556
810,3,2,Semi-Furnished,Saket,Sheikh Sarai Phase 2,1,7500000,Ready_to_move,Resale,Builder_Floor,
1350,3,3,Semi-Furnished,Saket,"Shivalik, Malviya Nagar",2,30000000,Ready_to_move,New_Property,Builder_Floor,7200
1700,3,3,Unfurnished,Saket,"Shivalik, Malviya Nagar",2,30000000,Ready_to_move,New_Property,Builder_Floor,21429
1400,3,3,Semi-Furnished,Saket,"Shivalik, Malviya Nagar",2,34000000,Ready_to_move,New_Property,Builder_Floor,
1400,3,3,Semi-Furnished,Saket,"Shivalik, Malviya Nagar",1,30000000,Ready_to_move,New_Property,Builder_Floor,21429
1500,3,3,Furnished,Sarita Vihar,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2,17000000,Ready_to_move,Resale,Apartment,
1000,2,2,Furnished,Sarita Vihar,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2,13000000,Ready_to_move,Resale,Apartment,
1150,2,2,Furnished,Sarita Vihar,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2,13100000,Ready_to_move,Resale,Apartment,
1200,3,3,Furnished,Sarita Vihar,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,13500000,Ready_to_move,Resale,Apartment,
1350,3,3,Semi-Furnished,Sarita Vihar,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,14000000,Ready_to_move,Resale,Apartment,
1250,3,2,Semi-Furnished,Sarita Vihar,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,16000000,Ready_to_move,Resale,Apartment,
950,2,2,Furnished,Sarita Vihar,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,12900000,Ready_to_move,Resale,Apartment,
1400,4,2,Furnished,Sarita Vihar,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17800000,Ready_to_move,Resale,Apartment,
950,2,2,Furnished,Sarita Vihar,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,13200000,Ready_to_move,Resale,Apartment,
1550,4,2,Furnished,Sarita Vihar,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17500000,Ready_to_move,Resale,Apartment,
1300,3,2,Semi-Furnished,Sarita Vihar,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17000000,Ready_to_move,Resale,Apartment,
950,2,2,Furnished,Sarita Vihar,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,12700000,Ready_to_move,Resale,Apartment,
1200,3,2,Furnished,Sarita Vihar,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,13500000,Ready_to_move,Resale,Apartment,
1400,4,2,Furnished,Sarita Vihar,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17400000,Ready_to_move,Resale,Apartment,
1500,4,2,Furnished,Sarita Vihar,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17800000,Ready_to_move,Resale,Apartment,
1050,2,2,Furnished,Sarita Vihar,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,12700000,Ready_to_move,Resale,Apartment,
1550,4,2,Furnished,Sarita Vihar,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,16200000,Ready_to_move,Resale,Apartment,
950,2,2,Furnished,Sarita Vihar,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,11100000,Ready_to_move,Resale,Apartment,
1150,2,2,Furnished,Sarita Vihar,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,13600000,Ready_to_move,Resale,Apartment,
1150,2,2,Furnished,Sarita Vihar,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,12500000,Ready_to_move,Resale,Apartment,
1500,3,2,Furnished,Sarita Vihar,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,13600000,Ready_to_move,Resale,Apartment,
1150,2,2,Semi-Furnished,Sarita Vihar,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1150 sqft status Ready to Move floor 3 out of 3 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Main Road society DDA Flats car parking 2 Open bathroom 2 balcony 3 ownership Freehold 2 BHK flat available for sale in sarita vihar excellent interiors flooring in all bedrooms complete wood work modular kitchen beautiful bathrooms extremely well maintained ample parking space read more Contact Agent View Phone No. Share Feedback Lavish Associates Certified Agent Trusted by Users Genuine Listings Market Knowledge",2,10800000,Ready_to_move,Resale,Apartment,15384
1600,4,2,Semi-Furnished,Sarita Vihar,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1600 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Main Road society DDA Flats car parking 2 Open bathroom 2 balcony 2 ownership Freehold For sale First second third duplex in sarita vihar DDA Flates . this house free hold property clear titel . this flate well maintained and spacious peacefull location . no issue light water and parking read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",2,15800000,Ready_to_move,Resale,Apartment,
1600,4,2,Semi-Furnished,Sarita Vihar,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1600 sqft status Ready to Move floor Ground out of 4 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Main Road society DDA Flats car parking 1 Open bathroom 2 balcony 2 ownership Freehold For slae Ground First Duplex in sarita vihar .posh locality in south delhi DDa coloney . This house spacious 4 bedrooms with 2 washrooms drawing and dinning . free hold proerty clear titel . near by all amnites . well develop location . read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",1,15500000,Ready_to_move,Resale,Apartment,
1150,2,2,Unfurnished,Sarita Vihar,Sarita Vihar Pocket B,1,13500000,Ready_to_move,Resale,Apartment,15384
1500,3,2,Unfurnished,Sarita Vihar,Sarita Vihar Pocket F,1,14000000,Ready_to_move,Resale,Apartment,15384
1500,3,2,,Sarita Vihar,"Sarita Vihar, Mathura Road carpet area 1500 sqft status Ready to Move floor 2 out of 4 floors transaction Resale ownership Freehold overlooking Main Road car parking 1 Open bathroom 2 balcony 2 furnishing Unfurnished For sale second third duplex .spacious 3 bedrooms with 2 washrooms drawing and dining and moduler kitchen one scooter garrage. read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",1,13500000,Ready_to_move,Resale,,
1150,2,2,Semi-Furnished,Shahdara,"Ahinsha Vatika, Ram Nagar, Shahdara",1,7300000,Ready_to_move,Resale,Apartment,6347
750,2,2,Unfurnished,Shahdara,"Balbir Nagar, Shahdara",1,4500000,Ready_to_move,Resale,Builder_Floor,6526
970,3,2,Semi-Furnished,Shahdara,"Balbir Nagar, Shahdara",1,6500000,Ready_to_move,Resale,Builder_Floor,
1250,2,1,Semi-Furnished,Shahdara,"DDA Flats Mansarovar Park, Seelampur, Shahdara",,7500000,Ready_to_move,Resale,Apartment,4444
650,2,2,Semi-Furnished,Shahdara,"DDA RPS Flats, Mansarowar Park, Shahdara",1,5800000,Ready_to_move,Resale,Apartment,6526
1350,3,3,,Shahdara,"Gandhi Nagar, Shahdara",,25000000,Ready_to_move,Resale,,18519
2250,3,2,,Shahdara,"Gandhi Nagar, Shahdara",,10000000,Ready_to_move,Resale,,4444
450,2,2,,Shahdara,"Gandhi Nagar, Shahdara",,2900000,Ready_to_move,Resale,,58000
850,3,2,Semi-Furnished,Shahdara,"Gorakh Park West, Shahdara",1,4500000,Ready_to_move,Resale,Builder_Floor,6526
1350,4,3,Unfurnished,Shahdara,"Hans Apartments, Vishwas Nagar, Shahdara",2,9500000,Ready_to_move,Resale,Apartment,
1050,3,2,Semi-Furnished,Shahdara,"Hans Apartments, Vishwas Nagar, Shahdara",1,9000000,Ready_to_move,Resale,Apartment,3901
1050,2,2,Semi-Furnished,Shahdara,"Hindon Apartment, Vasundhara Enclave",1,10000000,Ready_to_move,Resale,Apartment,10000
850,2,2,Furnished,Shahdara,"Jyoti Colony, Shahdara",1,4500000,Ready_to_move,Resale,Builder_Floor,3901
850,2,2,Furnished,Shahdara,"Jyoti Colony, Shahdara",1,4500000,Ready_to_move,Resale,Builder_Floor,12500
750,2,2,Semi-Furnished,Shahdara,"Jyoti Nagar West, Shahdara",,9200000,Ready_to_move,Resale,Builder_Floor,
1800,4,3,Furnished,Shahdara,"Kanti Nagar East, Shahdara",,35000000,Ready_to_move,Resale,Builder_Floor,19444
1300,4,3,Furnished,Shahdara,"Mansarowar Park, Shahdara",1,11500000,Ready_to_move,New_Property,Builder_Floor,3901
1350,4,3,Semi-Furnished,Shahdara,"Mansarowar Park, Shahdara",1,11300000,Ready_to_move,New_Property,Builder_Floor,6526
360,2,1,Unfurnished,Shahdara,"Maujpur, Shahdara",1,1550000,Ready_to_move,New_Property,Builder_Floor,6526
1053,3,2,Furnished,Shahdara,"Naveen Shahdara, Shahdara",4,7000000,Ready_to_move,Resale,Builder_Floor,41304
1425,3,3,Semi-Furnished,Shahdara,"Naveen Shahdara, Shahdara",1,9300000,Ready_to_move,Resale,Builder_Floor,6526
900,2,2,Semi-Furnished,Shahdara,"Naveen Shahdara, Shahdara",1,4500000,Ready_to_move,Resale,Builder_Floor,
1800,4,2,Furnished,Shahdara,"Rajgarh Colony, Shahdara",,17500000,Ready_to_move,Resale,Builder_Floor,9722
900,3,2,Semi-Furnished,Shahdara,"Ram Nagar Extension, Shahdara",1,6000000,Almost_ready,New_Property,Builder_Floor,3901
445,2,1,Unfurnished,Shahdara,"Ram Nagar Extension, Shahdara",1,2000000,Ready_to_move,Resale,Builder_Floor,6526
800,3,2,Semi-Furnished,Shahdara,"Ram Nagar, Shahdara",2,3800000,Ready_to_move,Resale,Builder_Floor,6526
700,2,2,Unfurnished,Shahdara,"Ram Nagar, Shahdara",,4600000,Ready_to_move,New_Property,Builder_Floor,
1000,3,2,Furnished,Shahdara,"Rohitash Nagar East, Shahdara",1,5650000,Ready_to_move,Resale,Builder_Floor,
558,2,1,Unfurnished,Shahdara,"Rohtash Nagar, Shahdara",1,2900000,Ready_to_move,New_Property,Builder_Floor,6526
504,3,1,Semi-Furnished,Shahdara,"Seelampur, Shahdara",,3600000,Ready_to_move,Resale,Apartment,7143
450,2,1,Unfurnished,Shahdara,"Seelampur, Shahdara",,6000000,Ready_to_move,Resale,Apartment,13333
990,2,2,Semi-Furnished,Shahdara,Shahdara,2,4100000,Ready_to_move,Resale,Builder_Floor,6526
1650,4,3,Furnished,Shahdara,Shahdara,1,14000000,Almost_ready,New_Property,Apartment,3901
1650,4,3,Furnished,Shahdara,Shahdara,1,14000000,Almost_ready,New_Property,Apartment,6667
440,2,2,Unfurnished,Shahdara,Shahdara,1,2700000,Ready_to_move,Resale,Apartment,6526
950,3,2,Semi-Furnished,Shahdara,Shahdara,1,5500000,Ready_to_move,Resale,Apartment,6526
700,2,2,Semi-Furnished,Shahdara,Shahdara,1,2500000,Ready_to_move,Resale,Apartment,6667
675,2,1,Unfurnished,Shahdara,Shahdara,1,3300000,Ready_to_move,Resale,Apartment,6526
495.1394,1,1,Furnished,Shahdara,Shahdara,1,1900000,Ready_to_move,Resale,Builder_Floor,41304
852,2,2,Unfurnished,Shahdara,Shahdara How Auctions work? The borrower has the physical possession of the Property. However the lender (Bank) can legally sell the Property. super area 852 sqft status Ready to Move transaction Resale ownership Freehold bathroom 2 Contact Now Enquire Now Auction By,1,2670000,Ready_to_move,Resale,Apartment,6667
65,3,2,Semi-Furnished,Shahdara,"Shanti Mohalla, Shahdara",,35000000,Ready_to_move,New_Property,Apartment,7143
900,4,1,Furnished,Shahdara,"Shastri Park, Shahdara",1,15000000,Ready_to_move,Resale,Apartment,6667
50,2,1,Semi-Furnished,Shahdara,"Shastri Park, Shahdara",1,1950000,Ready_to_move,New_Property,Apartment,6667
846,2,1,Unfurnished,Shahdara,"Shivnam Apartment, Shahdara",1,3300000,Ready_to_move,New_Property,Apartment,3901
1017,2,2,Furnished,Shahdara,"Vishwas Nagar, Shahdara",1,6500000,Ready_to_move,New_Property,Builder_Floor,6526
675,4,3,Furnished,Shahdara,"Yamuna Vihar, Shahdara",2,16000000,Ready_to_move,Resale,Builder_Floor,22857
720,4,2,Furnished,Shahdara,"Yamuna Vihar, Shahdara",2,9000000,Ready_to_move,Resale,Builder_Floor,12500
675,4,2,Furnished,Shahdara,"Yamuna Vihar, Shahdara",2,18500000,Ready_to_move,Resale,Builder_Floor,35714
700,2,1,Furnished,Shahdara,"Yamuna Vihar, Shahdara",2,16000000,Ready_to_move,New_Property,Builder_Floor,22857
2430,4,3,Furnished,Shahdara,"Yamuna Vihar, Shahdara",1,25000000,Ready_to_move,Resale,Builder_Floor,10288
2475,3,3,Furnished,Shahdara,"Yamuna Vihar, Shahdara",1,70000000,Ready_to_move,Resale,Builder_Floor,28283
2160,3,3,Furnished,Shahdara,"Yamuna Vihar, Shahdara",1,65000000,Ready_to_move,Resale,Builder_Floor,30093
1125,2,2,Unfurnished,Shahdara,"Yamuna Vihar, Shahdara",1,5000000,Ready_to_move,Resale,Builder_Floor,4444
713,2,2,Semi-Furnished,Shahdara,"Yamuna Vihar, Shahdara",1,6000000,Ready_to_move,New_Property,Builder_Floor,4444
70,1,2,Unfurnished,Shahdara,"Yamuna Vihar, Shahdara",1,4500000,Ready_to_move,Resale,Apartment,5357
